rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,rollout/ep_rew_wrapped_mean,train/learning_rate,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/approx_kl
15.85,-15.85,14843904,73,202736,1,0.06919632107019424,0.040089104227809,0.999264644109644,0.2,4.451768115783731,-1046.5072569561005,0.0003,0.00110616083674131,0.08053360879421234,0.5902506510416666,6030,0.20124038
15.84,-15.84,14868480,73,203635,1,0.021853642538189888,0.04246586938073354,0.9989387666573748,0.2,4.454358544821541,-1042.0703375291823,0.0003,0.0016398403028233589,0.08053059130907059,0.6022542317708334,6040,0.22849888
15.91,-15.91,14893056,73,202633,1,0.09204400330781937,0.03955280895594721,0.998443411081098,0.2,4.422847739358743,-1038.02998295784,0.0003,0.0023604711528757132,0.08111307770013809,0.6046630859375,6050,0.1380482
15.85,-15.85,14917632,73,203714,1,-0.006834082771092653,0.04192266470696874,0.9984678525943309,0.2,4.411929529036085,-1048.6738540410995,0.0003,0.002403130406090289,0.08135093748569489,0.61021728515625,6060,0.16820276
15.92,-15.92,14942208,72,204757,1,0.09946625679731369,0.04174478269414976,0.9983372658025473,0.2,4.385621589422226,-1038.8098658084868,0.0003,0.002547472514599273,0.08191168308258057,0.5896728515625,6070,0.12770349
15.86,-15.86,14966784,73,202845,1,0.05342533811926842,0.03921224968629152,0.9983873083256185,0.2,4.3654406417161224,-1046.314410276413,0.0003,0.0023427874683117503,0.08224888145923615,0.5998942057291666,6080,0.11480689
15.84,-15.84,14991360,73,204484,1,0.04768845811486244,0.037997193696234416,0.998867410235107,0.2,4.391347798456748,-1045.680927362442,0.0003,0.0017474381891512774,0.08156325668096542,0.5910888671875,6090,0.122343265
15.88,-15.88,15015936,73,203511,1,0.07379239052534103,0.043919878294157874,0.9990881277481094,0.2,4.435177518924077,-1043.8767498207092,0.0003,0.0012568896872759674,0.08080028742551804,0.5924601236979167,6100,0.15227862
15.87,-15.87,15040512,73,204798,1,0.08552457392215729,0.04213408445757523,0.9989029106218368,0.2,4.478660176073512,-1045.8479179477692,0.0003,0.0016652987430082551,0.0798623338341713,0.6060221354166667,6110,0.15030353
15.87,-15.87,15065088,73,204859,1,0.05783781036734581,0.0407727230573073,0.9991018829750828,0.2,4.481206147745252,-1045.2098681354523,0.0003,0.0013079690357244544,0.08012520521879196,0.60745849609375,6120,0.1416152
15.88,-15.88,15089664,73,205678,1,0.006897364277392626,0.04236322989260467,0.9987443090649322,0.2,4.480400268981854,-1046.3555005931855,0.0003,0.0019062300971881996,0.07997480034828186,0.61378173828125,6130,0.14070368
15.86,-15.86,15114240,73,205487,1,0.062023915350437164,0.04058402124076868,0.9986541378311813,0.2,4.484676041081547,-1049.5610383749008,0.0003,0.00205180713696033,0.07967004179954529,0.6152180989583333,6140,0.14149
15.89,-15.89,15138816,72,207605,1,0.018719565123319626,0.04283025595638416,0.9991878368309699,0.2,4.497100104267399,-1048.618039059639,0.0003,0.0011203666278030747,0.07967135310173035,0.5939168294270833,6150,0.13671528
15.88,-15.88,15163392,73,206469,1,0.05190788209438324,0.04244231473567197,0.99918492580764,0.2,4.527083823829889,-1051.6751609516143,0.0003,0.001206479978858018,0.07879763841629028,0.6156331380208333,6160,0.30070582
15.86,-15.86,15187968,72,210270,1,0.005323725752532482,0.04031645543218474,0.9992065537953749,0.2,4.54915485009551,-1053.9953269290925,0.0003,0.0012260277147258117,0.07858973741531372,0.6143229166666667,6170,0.1534862
15.85,-15.85,15212544,72,208467,1,0.08499883115291595,0.04656697057168155,0.9992679650313221,0.2,4.561637369419137,-1049.4306533670426,0.0003,0.0010904828254827712,0.07830985635519028,0.6031982421875,6180,0.13268453
15.91,-15.91,15237120,72,210764,1,0.2907787561416626,0.04017246007824724,0.9989409644622356,0.2,4.566347733264168,-1050.2358159065247,0.0003,0.0015746937808065317,0.07836728543043137,0.6076741536458333,6190,0.14931107
15.91,-15.91,15261696,72,210725,1,0.10649875551462173,0.04511225150272367,0.9985559098422527,0.2,4.546340873589118,-1057.7193376636505,0.0003,0.0021983287775962407,0.07849667966365814,0.6261962890625,6200,0.1603462
15.91,-15.91,15286272,73,208829,1,0.041019320487976074,0.04398498506598116,0.9986319150775671,0.2,4.535236728936434,-1060.3481448841094,0.0003,0.0021086821309305986,0.0788159891963005,0.6185302734375,6210,0.14078312
15.89,-15.89,15310848,72,210660,1,0.029706178233027458,0.046000018203509775,0.9989653454395011,0.2,4.548625534648696,-1066.7607612991333,0.0003,0.0015088913740214593,0.07838082313537598,0.6047322591145833,6220,0.13391744
15.9,-15.9,15335424,72,211867,1,0.013760133646428585,0.04958099065273321,0.9984743405366316,0.2,4.541157686586181,-1059.130028939247,0.0003,0.0022836789075881825,0.07835665345191956,0.6185831705729167,6230,0.15715958
16.0,-16.0,15360000,72,212642,1,0.13868188858032227,0.04209601797459375,0.9984355346532539,0.2,4.550160222376387,-1068.8426350402833,0.0003,0.002335798955990261,0.07850511372089386,0.6200887044270833,6240,0.29155988
15.94,-15.94,15384576,72,213646,1,0.014574463479220867,0.04171556288226081,0.9966481605079025,0.2,4.514088641976317,-1077.8994039726258,0.0003,0.003437583367061355,0.07921801507472992,0.6131795247395834,6250,0.22835122
16.01,-16.01,15409152,72,213000,1,0.054389968514442444,0.03902339972410118,0.9982786636101082,0.2,4.498691484704613,-1074.5671371221542,0.0003,0.0022495323314160485,0.07939687371253967,0.6048177083333334,6260,0.13906728
16.0,-16.0,15433728,72,214181,1,0.013559229671955109,0.041546412387227366,0.998350621201098,0.2,4.493501001348098,-1084.1510690116882,0.0003,0.002474233257218354,0.07965712994337082,0.6076700846354167,6270,0.1631118
15.99,-15.99,15458304,72,214510,1,0.024526692926883698,0.040932571687517336,0.998397676856257,0.2,4.4896196741610765,-1083.2196966409683,0.0003,0.00248429070476656,0.07986205071210861,0.6098307291666667,6280,0.12974145
15.94,-15.94,15482880,73,211521,1,0.007650547660887241,0.04121027490388466,0.9977969494648278,0.2,4.464260257408023,-1084.6668768787383,0.0003,0.0033085562975884385,0.08040221035480499,0.6136271158854166,6290,0.14398515
15.95,-15.95,15507456,72,212505,1,0.04276007041335106,0.042088088235504986,0.9988181868102401,0.2,4.437841867779692,-1084.6034723210335,0.0003,0.0017098044196776148,0.08070962131023407,0.5855916341145834,6300,0.12039172
16.03,-16.03,15532032,72,215275,1,0.028617601841688156,0.03898712658653191,0.998291575233452,0.2,4.439279233415921,-1084.9100849151612,0.0003,0.0024248685871346726,0.08077579736709595,0.5887369791666667,6310,0.14085674
15.98,-15.98,15556608,72,215437,1,0.07133245468139648,0.03915832781895005,0.9978923080489039,0.2,4.418717813615998,-1099.2120976591111,0.0003,0.0032586059239292807,0.08128622174263,0.6107950846354167,6320,0.1301186
15.96,-15.96,15581184,72,215922,1,0.04860350862145424,0.04089922149469203,0.9984114503022283,0.2,4.409154074514905,-1097.8545969343186,0.0003,0.00249188764879212,0.08147592842578888,0.59942626953125,6330,0.13719226
15.94,-15.94,15605760,72,214606,1,0.141494482755661,0.04009229253715603,0.9988000702578574,0.2,4.413512411216895,-1092.7367914438248,0.0003,0.0018037495095313716,0.08124881237745285,0.5943318684895833,6340,0.13946794
15.94,-15.94,15630336,73,214071,1,0.013450207188725471,0.04169090241266531,0.9989640222629532,0.2,4.417821133881807,-1097.7917286968232,0.0003,0.0016185654374263928,0.08100730180740356,0.5918497721354167,6350,0.122964494
16.0,-16.0,15654912,72,217191,1,0.04303401708602905,0.04047497094446347,0.9989410387352109,0.2,4.434956006084879,-1098.0815013980866,0.0003,0.0016407796601849137,0.08087696135044098,0.5979248046875,6360,0.123145975
15.97,-15.97,15679488,72,217310,1,0.040964506566524506,0.036108531373004855,0.9990891751367599,0.2,4.43356571768721,-1105.5535176360606,0.0003,0.0014031292199585246,0.08062444627285004,0.5880289713541667,6370,0.12341867
15.97,-15.97,15704064,72,217707,1,0.03460736572742462,0.03703300264460267,0.9990733545273542,0.2,4.457864834368229,-1103.3709645557403,0.0003,0.0014518066821059014,0.08026183396577835,0.5930460611979167,6380,0.12698114
16.01,-16.01,15728640,72,216983,1,0.036905836313962936,0.03920037284721426,0.9986942912219092,0.2,4.464939346164465,-1103.9418275642395,0.0003,0.0020062489748246056,0.08026427775621414,0.6076863606770834,6390,0.1296978
15.98,-15.98,15753216,72,217217,1,0.052747972309589386,0.04717789489574595,0.9984651899430901,0.2,4.4455461868395405,-1112.81688495636,0.0003,0.002328243600436508,0.08054899424314499,0.6177815755208333,6400,0.1583878
15.94,-15.94,15777792,72,218429,1,0.03784909099340439,0.03406026455195388,0.9989069249713793,0.2,4.451736753806472,-1113.6121406173706,0.0003,0.0016726999485854321,0.080679751932621,0.5839152018229167,6410,0.16666351
15.98,-15.98,15802368,72,216546,1,-0.015842340886592865,0.0353355378939644,0.9988233164185658,0.2,4.460333028932412,-1112.1382656908036,0.0003,0.0017523318643270613,0.080539271235466,0.59407958984375,6420,0.18967469
16.0,-16.0,15826944,72,219279,1,0.04354416951537132,0.039203491238489124,0.9989522455725819,0.2,4.4456508309890825,-1120.677917881012,0.0003,0.0016509102275146384,0.08045169711112976,0.5930623372395833,6430,0.12459699
15.97,-15.97,15851520,72,218442,1,0.0575568825006485,0.041539109952827856,0.9983778663445264,0.2,4.424123940741023,-1123.896445646286,0.0003,0.002525259993550814,0.08093796670436859,0.6074869791666667,6440,0.1323133
15.98,-15.98,15876096,72,220135,1,0.23947055637836456,0.03779127545118778,0.998707669088617,0.2,4.419274750476082,-1124.9240526771546,0.0003,0.002054894982923846,0.08112245798110962,0.58712158203125,6450,0.11559994
15.95,-15.95,15900672,71,221689,1,-0.0005690521793439984,0.04071907633539619,0.9990243921638466,0.2,4.420109111443162,-1128.3951808261872,0.0003,0.0015155983405823767,0.08093404024839401,0.5975626627604167,6460,0.1312864
16.03,-16.03,15925248,72,219358,1,-0.035165149718523026,0.037550219632369895,0.9989306831266731,0.2,4.429157089193662,-1127.1658067798614,0.0003,0.0016170686293814167,0.0805586725473404,0.6027994791666667,6470,0.21381609
16.17,-16.17,15949824,72,218769,1,0.019267456606030464,0.03650996501443539,0.99853857641574,0.2,4.432973397026459,-1132.8191584205626,0.0003,0.0022097347646119186,0.08056272566318512,0.5969197591145833,6480,0.62757957
16.08,-16.08,15974400,72,220867,1,-0.011522012762725353,0.037445266902795996,0.9979360068682581,0.2,4.418405113865932,-1138.5310289525985,0.0003,0.0030409487926590373,0.08091820776462555,0.60904541015625,6490,0.21547009
16.05,-16.05,15998976,72,221783,1,-0.02570200525224209,0.03924846609188535,0.9984157872386277,0.2,4.413322370996078,-1133.6572425174713,0.0003,0.002331990832832768,0.08140699565410614,0.59498291015625,6500,0.12675917
16.05,-16.05,16023552,72,220052,1,0.07476919144392014,0.04028709886248786,0.998364747967571,0.2,4.364352118844788,-1137.1068109083176,0.0003,0.0024772686473018743,0.08194567263126373,0.5946980794270833,6510,0.13967039
16.09,-16.09,16048128,71,224533,1,0.0010524406097829342,0.04027015014992988,0.9982191112358123,0.2,4.370658462867141,-1137.1337950611114,0.0003,0.0027395440242647356,0.0817631334066391,0.5911092122395833,6520,0.21836634
16.03,-16.03,16072704,71,224779,1,0.008479461073875427,0.03930182096652667,0.9982198539655656,0.2,4.367695871492227,-1145.067326965332,0.0003,0.0027417197904166337,0.08189298212528229,0.5925374348958333,6530,0.13263534
16.03,-16.03,16097280,72,221703,1,0.053027909249067307,0.03780082496717417,0.9988226124551147,0.2,4.37597875657181,-1137.1102424573899,0.0003,0.0018673320249035896,0.08173741400241852,0.5906656901041667,6540,0.11502018
16.05,-16.05,16121856,71,225311,1,0.027151290327310562,0.03549006291602078,0.9990727658150718,0.2,4.397033202772339,-1141.307988500595,0.0003,0.0014531673033616244,0.08123478293418884,0.5839599609375,6550,0.12087061
16.06,-16.06,16146432,72,223029,1,-0.04843251034617424,0.036161790246357364,0.998899586033076,0.2,4.410341065004468,-1145.102979030609,0.0003,0.0017539200352530316,0.0811874121427536,0.5898152669270833,6560,0.115074866
16.06,-16.06,16171008,72,223351,1,0.046464502811431885,0.03764882297764416,0.9988383557647467,0.2,4.426309410234293,-1149.6084667682649,0.0003,0.0018255486840416779,0.08080236613750458,0.60140380859375,6570,0.18880291
16.05,-16.05,16195584,71,225301,1,0.057846516370773315,0.04043442923563513,0.9988114341394976,0.2,4.4283269292364515,-1148.7448376274108,0.0003,0.0018604194661444732,0.08099310100078583,0.5905354817708334,6580,0.120521426
16.06,-16.06,16220160,73,222098,1,0.028617877513170242,0.04045337277020735,0.9987259270856157,0.2,4.433154497047266,-1151.3982663631439,0.0003,0.0019343115532971448,0.08071406185626984,0.60921630859375,6590,0.26237226
16.06,-16.06,16244736,72,224430,1,0.03140478953719139,0.041507663131900095,0.9988086743978783,0.2,4.428206687917312,-1157.3480149173736,0.0003,0.0018827509844337935,0.08122324198484421,0.6043294270833334,6600,0.12892655
16.11,-16.11,16269312,71,226257,1,0.009199646301567554,0.03916805404878687,0.9986846284009516,0.2,4.398396560673913,-1158.9411241149903,0.0003,0.002066696623910502,0.08157471567392349,0.5967529296875,6610,0.13139768
16.06,-16.06,16293888,73,222214,1,-0.004558754153549671,0.039329576740055924,0.9987057731486857,0.2,4.405427189792196,-1167.5187162590028,0.0003,0.0021317629720366917,0.08153869211673737,0.5973185221354167,6620,0.1328107
16.05,-16.05,16318464,72,224098,1,0.02096640132367611,0.034539966034026294,0.9981872580247,0.2,4.366405844315887,-1160.773225402832,0.0003,0.0029214637458759777,0.08219331502914429,0.5951863606770833,6630,0.1309094
16.09,-16.09,16343040,72,226040,1,0.0481964610517025,0.04051518914626892,0.9983718297444284,0.2,4.37854298564295,-1166.2736064958572,0.0003,0.0026367795614229785,0.08219928294420242,0.59251708984375,6640,0.12327814
16.04,-16.04,16367616,72,224461,1,-0.01096037495881319,0.03883877087161333,0.9985025842906907,0.2,4.359072595089674,-1172.4407937002181,0.0003,0.0023861009867080915,0.08252009004354477,0.5945556640625,6650,0.1269017
16.06,-16.06,16392192,72,225298,1,0.021307064220309258,0.0404021848529131,0.9987453378271312,0.2,4.352944514900446,-1166.5277480602265,0.0003,0.0020737214148690932,0.08268535882234573,0.5922932942708333,6660,0.11629786
16.04,-16.04,16416768,73,224584,1,0.10109802335500717,0.03836609358804708,0.9988557611359283,0.2,4.362285347407063,-1171.897249288559,0.0003,0.0018769043538062154,0.08228778839111328,0.5962320963541666,6670,0.12286947
16.07,-16.07,16441344,73,225119,1,-0.01206992194056511,0.04067261586217986,0.9988335918169469,0.2,4.387753062322735,-1171.1277048110962,0.0003,0.0018840608784557844,0.08173312246799469,0.5908487955729167,6680,0.11988937
16.06,-16.06,16465920,73,225268,1,0.07416187226772308,0.03984728725833217,0.9985580244101584,0.2,4.378915694976846,-1178.4446207523347,0.0003,0.00238965562859903,0.08184067159891129,0.6056925455729166,6690,0.14403109
16.03,-16.03,16490496,73,225257,1,0.009703482501208782,0.036905600458339904,0.9989005449460819,0.2,4.40364732593298,-1182.3949366569518,0.0003,0.0017647542363420144,0.08136214315891266,0.58466796875,6700,0.12299934
16.2,-16.2,16515072,72,226614,1,0.025502631440758705,0.03589649418754561,0.9990581593592651,0.2,4.4274723784377175,-1183.4731458759309,0.0003,0.0015210618456800754,0.08077895641326904,0.59447021484375,6710,0.13633232
16.07,-16.07,16539648,72,229289,1,0.006288126111030579,0.04057881299813744,0.9977629454806447,0.2,4.420876868193348,-1194.7575009393693,0.0003,0.003560421301987541,0.08096989244222641,0.5987141927083334,6720,0.13985153
16.08,-16.08,16564224,72,228317,1,0.06704431772232056,0.0392705803171945,0.9984442733693868,0.2,4.410756083453695,-1186.742826731205,0.0003,0.0025933138617498723,0.08150576800107956,0.589453125,6730,0.11536179
16.07,-16.07,16588800,72,227361,1,0.05632873624563217,0.03842945596079517,0.9985073438147083,0.2,4.39387842155993,-1191.305502319336,0.0003,0.0024707512097999523,0.0818164199590683,0.60308837890625,6740,0.12700415
16.04,-16.04,16613376,72,229181,1,-0.0016310785431414843,0.03486090984843031,0.9982919975882396,0.2,4.383287866786122,-1193.029121274948,0.0003,0.0028149194718632012,0.08168966323137283,0.5935302734375,6750,0.1218972
16.05,-16.05,16637952,74,224775,1,0.06525900959968567,0.04454302095437015,0.9987670286791399,0.2,4.389618660012881,-1193.3284513378144,0.0003,0.0019355236839714962,0.0817716121673584,0.6033610026041667,6760,0.13699724
16.08,-16.08,16662528,73,227502,1,0.02864862233400345,0.039916848293796645,0.9983537710504606,0.2,4.380152168497443,-1195.490977101326,0.0003,0.0027244255086391906,0.08192156255245209,0.60135498046875,6770,0.12872016
16.04,-16.04,16687104,73,226716,1,0.030482769012451172,0.04240619609542288,0.9986217211699113,0.2,4.3599075647691885,-1198.4269973564149,0.0003,0.0021729042325584185,0.0821184292435646,0.5903727213541666,6780,0.119936466
16.05,-16.05,16711680,73,226720,1,0.00823341403156519,0.038477239287264334,0.998875793768093,0.2,4.361959003781279,-1194.9637727689742,0.0003,0.0018659138342475975,0.08220727741718292,0.5862589518229167,6790,0.11958703
16.07,-16.07,16736256,72,229515,1,-0.0018075973493978381,0.039788214981247925,0.9989281521411613,0.2,4.384834194059173,-1193.6638190698623,0.0003,0.001774176192354086,0.08157943189144135,0.5956787109375,6800,0.14812647
16.06,-16.06,16760832,73,229021,1,0.0773116797208786,0.03484539356031746,0.999036434746813,0.2,4.417616280540824,-1196.4506402873992,0.0003,0.0015506307966764628,0.08082681894302368,0.5912150065104167,6810,0.13244267
16.03,-16.03,16785408,73,229725,1,0.11885249614715576,0.038468088661829825,0.9990242085768841,0.2,4.421310007447998,-1194.6748031294346,0.0003,0.0015881733182747362,0.08098812401294708,0.5937662760416667,6820,0.13475461
16.03,-16.03,16809984,73,229839,1,0.04886740818619728,0.03847682861645201,0.9992909143911675,0.2,4.443781534085671,-1192.8681326532364,0.0003,0.0011469871804896078,0.0803196132183075,0.5962849934895833,6830,0.13286531
16.04,-16.04,16834560,71,234573,1,0.04807941988110542,0.03914644789729209,0.9992342331097461,0.2,4.476031008238594,-1191.091882238388,0.0003,0.0011717771331025992,0.07967068254947662,0.59727783203125,6840,0.1513773
16.02,-16.02,16859136,72,231220,1,0.043485116213560104,0.041736087150275124,0.9990357490023598,0.2,4.520639178529382,-1195.4278420829773,0.0003,0.0015388222988500881,0.07878772914409637,0.5977457682291667,6850,0.13252431
16.08,-16.08,16883712,72,233329,1,0.021964354440569878,0.04077552805792948,0.9990128747886047,0.2,4.548949795464675,-1194.9871904468537,0.0003,0.0015478600648217858,0.07838542014360428,0.59599609375,6860,0.12193259
16.02,-16.02,16908288,73,229927,1,0.03907068446278572,0.04126676307435749,0.9988014238188043,0.2,4.546911048144102,-1200.6647998023034,0.0003,0.0019390702426183755,0.07835695147514343,0.6148193359375,6870,0.16358899
16.03,-16.03,16932864,71,235647,1,0.02766619622707367,0.04372235851030079,0.9989758543670177,0.2,4.560242207099994,-1192.8132678747177,0.0003,0.0015889003049323947,0.0781743973493576,0.6100016276041667,6880,0.1349815
16.05,-16.05,16957440,72,234305,1,0.016237083822488785,0.04449977908128252,0.9991674958728254,0.2,4.577278835947315,-1202.740502564907,0.0003,0.0013313520794232165,0.07800188660621643,0.6111572265625,6890,0.1695785
16.1,-16.1,16982016,73,231027,1,-0.004877696745097637,0.045366837008865936,0.9991455363342538,0.2,4.589573675021529,-1209.1039812612535,0.0003,0.0013567358542635095,0.07765226066112518,0.6072102864583333,6900,0.13694802
16.03,-16.03,17006592,72,234192,1,0.050414443016052246,0.04668730765345875,0.9987431721528992,0.2,4.59621070312957,-1207.756115449667,0.0003,0.0020329724526997476,0.07770095765590668,0.62664794921875,6910,0.15293734
16.05,-16.05,17031168,72,235491,1,0.05489693209528923,0.04638292177854358,0.9987549093784764,0.2,4.567497878024976,-1205.5041041707993,0.0003,0.0020069390505720246,0.078348807990551,0.6199788411458333,6920,0.15308565
16.06,-16.06,17055744,72,236108,1,0.027544112876057625,0.03947590229618072,0.9988433766411617,0.2,4.556913283963998,-1211.587278213501,0.0003,0.001888540001899249,0.07829387485980988,0.6154947916666667,6930,0.1376045
16.09,-16.09,17080320,72,234697,1,0.2021172195672989,0.04078970628458289,0.9990077867405489,0.2,4.572324104979634,-1219.3494501018524,0.0003,0.0016286275524180383,0.07767244428396225,0.6044921875,6940,0.12407664
16.07,-16.07,17104896,72,236643,1,0.03864886239171028,0.04584965574540547,0.9988681746181101,0.2,4.587848302846154,-1226.0339544010162,0.0003,0.00179061231402405,0.07777746021747589,0.6252970377604167,6950,0.13774242
16.06,-16.06,17129472,72,236008,1,-0.04230206087231636,0.04324026897387133,0.9990146183408797,0.2,4.59165772087872,-1226.1429577970505,0.0003,0.0016347154179205366,0.07722107321023941,0.6117472330729167,6960,0.13540953
16.07,-16.07,17154048,72,235094,1,0.028108444064855576,0.04044769148992297,0.9988753430079669,0.2,4.589768729358911,-1234.302653632164,0.0003,0.0018477063781119796,0.0774574875831604,0.6112467447916666,6970,0.14015666
16.09,-16.09,17178624,72,236320,1,-0.024075906723737717,0.04474176872790849,0.9986377983586863,0.2,4.559745889653763,-1237.763092455864,0.0003,0.002241262931458247,0.07807466387748718,0.6135416666666667,6980,0.1345881
16.05,-16.05,17203200,72,238474,1,0.09387901425361633,0.04589518950924685,0.9986261134035885,0.2,4.547176540767153,-1243.7197298407555,0.0003,0.002195245400055986,0.07829153537750244,0.6200439453125,6990,0.15239939
16.1,-16.1,17227776,71,241939,1,0.04526931792497635,0.0414956045922736,0.9990255714510567,0.2,4.564701721568903,-1244.0991097164153,0.0003,0.0016115522878408228,0.07768257707357407,0.6074259440104167,7000,0.14633523
16.09,-16.09,17252352,74,231325,1,0.004182206001132727,0.04517984476260608,0.9984599768649787,0.2,4.570581351096432,-1248.0697736692427,0.0003,0.0025372486524778046,0.07789837568998337,0.6229532877604167,7010,0.14861904
16.04,-16.04,17276928,71,240171,1,0.030013853684067726,0.03964841638759632,0.9985256738727912,0.2,4.567104906837145,-1252.6363901305199,0.0003,0.0022835732623510316,0.07744390517473221,0.620703125,7020,0.17394222
16.02,-16.02,17301504,73,236974,1,0.047042492777109146,0.044530622460297306,0.9989186290185899,0.2,4.588713321958979,-1252.8681892800332,0.0003,0.0015378463060945553,0.077345110476017,0.6138631184895833,7030,0.23744465
16.04,-16.04,17326080,72,237502,1,0.04785524308681488,0.03763287239307829,0.9991926567745395,0.2,4.602585515628259,-1254.7928437232972,0.0003,0.001246789279313513,0.07671498507261276,0.62314453125,7040,0.7675476
16.03,-16.03,17350656,72,238103,1,0.06611541658639908,0.041133912654368034,0.999109655036591,0.2,4.642153364419937,-1258.2576625919341,0.0003,0.0014015637127461863,0.07627181708812714,0.5962443033854167,7050,0.13128534
16.03,-16.03,17375232,72,238809,1,0.15647736191749573,0.043983059478462865,0.9993278671172448,0.2,4.627311842516065,-1258.8696108222007,0.0003,0.0011062602492756923,0.07637590169906616,0.6058675130208333,7060,0.14033405
16.11,-16.11,17399808,72,239647,1,0.040840789675712585,0.04323177293432915,0.9992103278636932,0.2,4.621187713866433,-1266.6650521183014,0.0003,0.001332815036721513,0.07660703361034393,0.6196126302083333,7070,0.1442089
16.06,-16.06,17424384,73,235886,1,0.06486470252275467,0.040501750598681004,0.9990048501640558,0.2,4.621283604453008,-1275.494476046562,0.0003,0.0016690360482167913,0.0767638236284256,0.6157674153645833,7080,0.150973
16.07,-16.07,17448960,73,238190,1,-0.00941272173076868,0.041713569792652075,0.9989333003759384,0.2,4.621078697716197,-1275.3947211551667,0.0003,0.0017696620306954477,0.07663284242153168,0.60848388671875,7090,0.15055521
16.07,-16.07,17473536,73,238005,1,0.1014847457408905,0.04384953833092974,0.9992473517195322,0.2,4.640291316310565,-1282.8844008731842,0.0003,0.0011740703397966476,0.07647264003753662,0.6069376627604167,7100,0.19396126
16.05,-16.05,17498112,73,237412,1,0.05591849237680435,0.04057640349965368,0.998813028796576,0.2,4.6210698860387005,-1281.767915210724,0.0003,0.0019939028563536946,0.07695537805557251,0.6124064127604166,7110,0.14289494
16.1,-16.1,17522688,73,239176,1,0.026401052251458168,0.043120877347610075,0.9990183154586703,0.2,4.590521241351962,-1283.3990495681762,0.0003,0.0016181561025935783,0.0774705782532692,0.6121907552083333,7120,0.16367579
16.05,-16.05,17547264,72,241189,1,0.09086253494024277,0.04402584115341597,0.9988933901768178,0.2,4.581355399390062,-1295.834906193018,0.0003,0.0018667705194805725,0.07774059474468231,0.61552734375,7130,0.13725923
16.11,-16.11,17571840,72,241317,1,-0.022749939933419228,0.03997562468527273,0.9986420527566224,0.2,4.589347973093391,-1289.7868177938462,0.0003,0.002274456513585695,0.07737801223993301,0.61029052734375,7140,0.15159215
16.08,-16.08,17596416,72,242240,1,0.026892388239502907,0.04568796024068433,0.9986688154749572,0.2,4.591746958345174,-1295.1381709575653,0.0003,0.0023023560241578404,0.07749208807945251,0.6193684895833333,7150,0.21011119
16.06,-16.06,17620992,73,241278,1,0.008681620471179485,0.04227057838337108,0.9983852612785995,0.2,4.561230717226863,-1297.2763478183747,0.0003,0.0025989360319120655,0.07787469029426575,0.61783447265625,7160,0.18743707
16.05,-16.05,17645568,72,242691,1,0.03175982087850571,0.03860639914140241,0.9985786778852344,0.2,4.549430078888933,-1292.7232313513755,0.0003,0.0023410790862423408,0.07826101779937744,0.61563720703125,7170,0.13400127
16.06,-16.06,17670144,72,242312,1,0.024168500676751137,0.04691676713579606,0.9991075049620122,0.2,4.571802406013012,-1298.4186731433867,0.0003,0.0014009462362537307,0.07772810012102127,0.60709228515625,7180,0.25914565
16.09,-16.09,17694720,73,242337,1,0.07055753469467163,0.04166865002528842,0.9991333160432987,0.2,4.574280747274558,-1296.908709179163,0.0003,0.0014601994910738844,0.07771793007850647,0.6052286783854167,7190,0.13104714
16.04,-16.04,17719296,72,243803,1,0.01674581691622734,0.04480290541990447,0.998699635034427,0.2,4.584372395277024,-1301.164920589924,0.0003,0.0020107264545307165,0.07754375785589218,0.6199788411458333,7200,0.21694523
16.16,-16.16,17743872,72,243434,1,-0.01319913100451231,0.04564041149399903,0.9988768676994368,0.2,4.578638883555929,-1296.7248824119567,0.0003,0.001847401102721354,0.07750502228736877,0.6281656901041667,7210,0.30336168
16.07,-16.07,17768448,73,242338,1,0.0995025485754013,0.05167148727947885,0.9966006518807262,0.2,4.556299601743619,-1304.6174602127076,0.0003,0.0047090977041686225,0.07796567678451538,0.6242146809895833,7220,0.55491084
16.04,-16.04,17793024,73,241275,1,0.04187256097793579,0.04332243443374561,0.998440156574361,0.2,4.551700336610278,-1299.9320784187316,0.0003,0.0021472086524909175,0.07817566394805908,0.6072062174479167,7230,0.2599171
16.08,-16.08,17817600,72,245623,1,0.053621672093868256,0.030815817452700383,0.9984879329567775,0.2,4.5338677226255335,-1301.9344501972198,0.0003,0.001959790666630094,0.07841534912586212,0.60235595703125,7240,0.25921547
16.1,-16.1,17842176,73,242452,1,-0.00942104309797287,0.04170725435190737,0.99865371955093,0.2,4.544298988829056,-1303.2708271598815,0.0003,0.0020555413259065367,0.0784863755106926,0.6090006510416667,7250,0.16597067
16.09,-16.09,17866752,72,244934,1,0.04340466484427452,0.04472206478979691,0.998028990579769,0.2,4.519850537305077,-1304.323719892502,0.0003,0.0031551686174528487,0.07893066853284836,0.61336669921875,7260,0.15392661
16.05,-16.05,17891328,73,244760,1,-0.0016775857657194138,0.04067366829452415,0.9985401160083711,0.2,4.508896793300907,-1302.7461384391784,0.0003,0.002343125657019603,0.07893656939268112,0.5896077473958333,7270,0.12666531
