bc/prob_true_act,bc/neglogp,bc/epoch_num,bc/l2_loss,bc/loss,bc/batch_num,bc/l2_norm,bc/entropy,bc/samples_so_far,bc/ent_loss
149.4080524999901,-4.9859862530002115,56,0.0,-4.981434012516749,12501,297.845458984375,-4.552240371704102,398632,0.0045522404834628105
131.8737722554905,-4.85943321006239,59,0.0,-4.8548893952542596,13001,298.1793518066406,-4.543814659118652,414557,0.004543814808130264
127.48103738625616,-4.70284107599433,61,0.0,-4.698279716000217,13501,298.25341796875,-4.561359882354736,430507,0.004561359994113445
154.09144481752253,-5.002852397041925,63,0.0,-4.998296942564258,14001,298.251708984375,-4.555454254150391,446457,0.0045554544776678085
121.25924943246031,-4.690885747865681,65,0.0,-4.686315910042171,14501,298.5616455078125,-4.56983757019043,462407,0.00456983782351017
133.65146050324483,-3.353390985784255,68,0.0,-3.3488314823816943,15001,298.6104736328125,-4.559503078460693,478332,0.004559503402560949
141.8725576335229,-4.081312481405235,70,0.0,-4.076753688601799,15501,298.7261047363281,-4.558792591094971,494282,0.004558792803436518
159.0217164035709,-4.972708988516552,72,0.0,-4.968137520878536,16001,298.8434753417969,-4.571467399597168,510232,0.004571467638015747
138.36241559772986,-4.3230487867476315,75,0.0,-4.3185010808737845,16501,299.0122985839844,-4.54770565032959,526157,0.004547705873847008
151.4255332014478,-4.987383935520552,77,0.0,-4.982808636887126,17001,299.16064453125,-4.575298309326172,542107,0.004575298633426428
140.8150441943477,-4.422258388837948,79,0.0,-4.417696581808999,17501,299.2105407714844,-4.561806678771973,558057,0.004561807028949261
148.07620177402472,-4.963889595886728,81,0.0,-4.959323330150953,18001,299.40814208984375,-4.56626558303833,574007,0.004566265735775232
156.23965328717526,-5.001358154192641,84,0.0,-4.996803278531953,18501,299.4159240722656,-4.554875373840332,589932,0.004554875660687685
138.4422176610297,-4.331795093121439,86,0.0,-4.327233554313391,19001,299.5075378417969,-4.5615386962890625,605882,0.0045615388080477715
143.17000930920483,-4.0400876382867335,88,0.0,-4.035548590918863,19501,299.61602783203125,-4.5390472412109375,621832,0.004539047367870808
137.59326424687774,-4.842613381222224,90,0.0,-4.838061290216034,20001,299.7984619140625,-4.552090644836426,637782,0.004552091006189585
132.02375352978908,-4.401070391157875,93,0.0,-4.396509918248514,20501,299.88299560546875,-4.56047248840332,653707,0.004560472909361124
133.01882849784124,-4.271453810169525,95,0.0,-4.266888060852118,21001,299.94927978515625,-4.565749168395996,669657,0.004565749317407608
135.92724120409582,-4.297384432513907,97,0.0,-4.292823629916354,21501,300.15509033203125,-4.560802459716797,685607,0.004560802597552538
139.17937825768504,-4.728301180619445,0,0.0,-4.723738587554243,1,300.2135009765625,-4.56259298324585,32,0.004562593065202236
145.51866882446274,-4.412963028814595,2,0.0,-4.40840915246303,501,300.09686279296875,-4.553875923156738,15982,0.004553876351565123
154.17197560445345,-4.342357741874222,4,0.0,-4.33779616534761,1001,300.4164123535156,-4.5615763664245605,31932,0.004561576526612043
123.96272060549093,-4.741437690827115,6,0.0,-4.736872787616266,1501,300.5301208496094,-4.5649027824401855,47882,0.00456490321084857
165.79234060903585,-5.057152410494558,9,0.0,-5.052593683815024,2001,300.555908203125,-4.5587263107299805,63807,0.00455872667953372
134.97611467135303,-4.4169412465485065,11,0.0,-4.412397611019972,2501,300.5650939941406,-4.543635368347168,79757,0.004543635528534651
133.95416089399916,-4.810570744698293,13,0.0,-4.805987649963594,3001,300.5362854003906,-4.583094596862793,95707,0.004583094734698534
139.58424253622363,-4.392301517679138,15,0.0,-4.387739714375479,3501,300.96392822265625,-4.561802864074707,111657,0.004561803303658962
147.2507877314397,-4.451437199367092,18,0.0,-4.446871615825103,4001,301.02777099609375,-4.565583229064941,127582,0.0045655835419893265
143.82265360512932,-4.356302864768372,20,0.0,-4.351741151337341,4501,301.192138671875,-4.561713218688965,143532,0.004561713431030512
145.47604347456155,-4.960034093189034,22,0.0,-4.9554712393535105,5001,301.1749267578125,-4.562853813171387,159482,0.0045628538355231285
154.97495222566707,-4.979373445264071,25,0.0,-4.974802568550229,5501,301.3788757324219,-4.570876598358154,175407,0.0045708767138421535
146.26771542205933,-4.967226217838865,27,0.0,-4.962660538836312,6001,301.3662414550781,-4.565678596496582,191357,0.0045656790025532246
133.0178351467473,-4.399550962971597,29,0.0,-4.3949835521747165,6501,301.47802734375,-4.567410469055176,207307,0.004567410796880722
144.44153870983445,-4.416382654211848,31,0.0,-4.411823307737141,7001,301.50238037109375,-4.5593461990356445,223257,0.004559346474707127
148.0812451420947,-4.951142138698137,34,0.0,-4.946567740653641,7501,301.6319274902344,-4.574398040771484,239182,0.004574398044496775
149.51132421338704,-4.985753254091211,36,0.0,-4.981189429351904,8001,302.01611328125,-4.563824653625488,255132,0.004563824739307165
128.14730761768112,-3.34517962009192,38,0.0,-3.3406057068008232,8501,302.15545654296875,-4.573913097381592,271082,0.004573913291096687
137.10907901956264,-3.8909947597728154,40,0.0,-3.8864383735069117,9001,302.12176513671875,-4.5563859939575195,287032,0.004556386265903711
152.95909973314622,-4.8741310465310015,43,0.0,-4.869559761897872,9501,302.1679382324219,-4.571284294128418,302957,0.004571284633129835
134.15165381283657,-4.301719393034885,45,0.0,-4.297156262130896,10001,302.3558349609375,-4.563130855560303,318907,0.004563130903989077
143.6906458236154,-4.470268719231359,47,0.0,-4.465709680558763,10501,302.438720703125,-4.5590386390686035,334857,0.004559038672596216
146.96407145710927,-4.033802177750907,50,0.0,-4.029235776973358,11001,302.5010681152344,-4.566400527954102,350782,0.0045664007775485516
149.9157412876329,-4.490898758474742,52,0.0,-4.486344212036585,11501,303.02532958984375,-4.554546356201172,366732,0.0045545464381575584
138.5222514577514,-4.3793305644089155,54,0.0,-4.374767976000326,12001,303.1971435546875,-4.562588214874268,382682,0.004562588408589363
134.07621582198232,-4.330358569927044,56,0.0,-4.325791486490048,12501,303.23931884765625,-4.567083358764648,398632,0.004567083436995745
146.9952226432063,-4.051829288066333,59,0.0,-4.047273223106718,13001,303.2161865234375,-4.556064605712891,414557,0.004556064959615469
137.51620338662232,-4.423234732166838,61,0.0,-4.418677448571634,13501,303.2281799316406,-4.557283401489258,430507,0.004557283595204353
136.22962610344894,-4.894203258355239,63,0.0,-4.889638806835839,14001,303.31036376953125,-4.564451217651367,446457,0.004564451519399881
162.3553682007484,-5.064092947345664,65,0.0,-5.05955067573904,14501,303.5243225097656,-4.542271614074707,462407,0.0045422716066241264
138.88594869904693,-4.916452718209488,68,0.0,-4.911895083505673,15001,303.5443420410156,-4.557634353637695,478332,0.004557634703814983
134.12898047378738,-3.379200531100926,70,0.0,-3.374643264735189,15501,303.518798828125,-4.5572662353515625,494282,0.004557266365736723
128.37840845141707,-4.724226943872669,72,0.0,-4.719663414828279,16001,303.6676330566406,-4.563529014587402,510232,0.004563529044389725
143.24679452836017,-4.94443504158011,75,0.0,-4.9398656740745,16501,303.6600341796875,-4.569367408752441,526157,0.004569367505609989
119.7091408845736,-4.632842121722488,77,0.0,-4.628279895132719,17001,303.7828369140625,-4.562226295471191,542107,0.004562226589769125
131.6229808500923,-4.808451542626309,79,0.0,-4.803890337231743,17501,303.79022216796875,-4.5612053871154785,558057,0.004561205394566059
130.78758750203983,-3.396010823478269,81,0.0,-3.39143120117979,18001,304.0756530761719,-4.579622268676758,574007,0.00457962229847908
136.39206521679472,-3.902220945365735,84,0.0,-3.897646612048157,18501,304.0425109863281,-4.574333190917969,589932,0.004574333317577839
136.3475102776493,-4.820023777632766,86,0.0,-4.815453536546581,19001,304.128662109375,-4.5702409744262695,605882,0.0045702410861849785
139.32335712086356,-4.868528432748073,88,0.0,-4.863962060841525,19501,304.5029602050781,-4.566371917724609,621832,0.0045663719065487385
149.32465174165924,-4.958629481171355,90,0.0,-4.95406684712796,20001,304.5721740722656,-4.562633991241455,637782,0.004562634043395519
134.44691989444664,-4.376251510079162,93,0.0,-4.371696443031685,20501,304.5874328613281,-4.55506706237793,653707,0.0045550670474767685
136.5333166033841,-4.8986732797726456,95,0.0,-4.894116033430344,21001,304.6548767089844,-4.557246208190918,669657,0.004557246342301369
141.70952590013192,-4.918978921382848,97,0.0,-4.914427606168363,21501,304.6783752441406,-4.551314830780029,685607,0.00455131521448493
136.48478687100362,-4.854231617731465,0,0.0,-4.8496759634851045,1,304.7944641113281,-4.555654048919678,32,0.0045556542463600636
159.34107434388793,-4.499290670415901,2,0.0,-4.49472065145015,501,304.7135314941406,-4.570018768310547,15982,0.004570018965750933
125.39926027490081,-3.9188225911662133,4,0.0,-3.914265074274704,1001,304.9147033691406,-4.557516574859619,31932,0.0045575168915092945
140.05706328608716,-3.887996307104882,6,0.0,-3.8834409066439237,1501,304.9354248046875,-4.555400371551514,47882,0.004555400460958481
188.02765863406609,-5.092262162503492,9,0.0,-5.087695446007591,2001,305.0751953125,-4.566716194152832,63807,0.004566716495901346
139.32116391031744,-4.437675133781948,11,0.0,-4.433115626188435,2501,305.10528564453125,-4.559507369995117,79757,0.004559507593512535
133.34657121330562,-4.757519370750619,13,0.0,-4.7529510463262925,3001,305.2216796875,-4.568324089050293,95707,0.00456832442432642
149.73360804218746,-3.9880078342689353,15,0.0,-3.9834460947608727,3501,305.2635803222656,-4.561739444732666,111657,0.004561739508062601
136.56671096457808,-4.518816108338539,18,0.0,-4.514256070822482,4001,305.4704284667969,-4.560037136077881,127582,0.004560037516057491
148.17719058725928,-4.856558323264013,20,0.0,-4.852005076486508,4501,305.44171142578125,-4.55324649810791,143532,0.0045532467775046825
156.78671621278477,-4.4751643501991225,22,0.0,-4.4705974479043675,5001,305.5841979980469,-4.566902160644531,159482,0.004566902294754982
138.53993424663022,-4.330352146495213,25,0.0,-4.325787949692537,5501,305.6810302734375,-4.564196586608887,175407,0.004564196802675724
133.06129735781275,-4.809538704867874,27,0.0,-4.804975150677775,6001,305.7663269042969,-4.563553810119629,191357,0.004563554190099239
149.16664221675012,-4.847910606824801,29,0.0,-4.843363151011065,6501,305.6927185058594,-4.547455787658691,207307,0.0045474558137357235
143.99934668315035,-4.815183479396957,31,0.0,-4.810626243299204,7001,305.846435546875,-4.5572357177734375,223257,0.004557236097753048
160.28885081529225,-4.424080940119622,34,0.0,-4.419523199710695,7501,305.94696044921875,-4.557740211486816,239182,0.004557740408927202
104.73696693608142,-2.387531458712723,36,0.0,-2.382974177445825,8001,306.4569091796875,-4.557281017303467,255132,0.004557281266897917
117.39666903450912,-3.583038586892494,38,0.0,-3.578473533738711,8501,306.52783203125,-4.5650529861450195,271082,0.004565053153783083
139.248487820056,-4.832217368385743,40,0.0,-4.827646957333188,9001,306.5522155761719,-4.57041072845459,287032,0.004570411052554846
155.82139584125605,-5.017382652043215,43,0.0,-5.012819228703938,9501,306.5732116699219,-4.563423156738281,302957,0.004563423339277506
138.27006661453152,-4.417435816157935,45,0.0,-4.4128619773726445,10001,306.6733703613281,-4.573838710784912,318907,0.004573838785290718
130.68610672485408,-4.341944474745872,47,0.0,-4.337367381453844,10501,306.67193603515625,-4.577093124389648,334857,0.004577093292027712
141.6377668131321,-4.93787676274321,50,0.0,-4.933314184579169,11001,306.69091796875,-4.562577724456787,350782,0.004562578164041042
144.47980154155476,-4.4213133581505,52,0.0,-4.41674523489185,11501,306.7708740234375,-4.568122863769531,366732,0.004568123258650303
151.16677344300973,-4.998487318882089,54,0.0,-4.993933444393169,12001,306.8797302246094,-4.553874492645264,382682,0.004553874488919973
135.21363587242328,-4.3339967530632695,56,0.0,-4.329436911124953,12501,306.9311828613281,-4.559841632843018,398632,0.004559841938316822
155.06343064838768,-5.012244880466934,59,0.0,-5.007689855328973,13001,307.0162048339844,-4.555025100708008,414557,0.004555025137960911
162.45600731873785,-4.53554996401196,61,0.0,-4.530989098550133,13501,307.1385192871094,-4.56086540222168,430507,0.0045608654618263245
159.58660421566705,-4.464545087794283,63,0.0,-4.459983766450057,14001,307.28521728515625,-4.561321258544922,446457,0.004561321344226599
157.6542249011464,-4.990257665077758,65,0.0,-4.9856788055324675,14501,307.4209289550781,-4.578859329223633,462407,0.00457885954529047
129.8866082996155,-4.8153469373066065,68,0.0,-4.810787991300606,15001,307.42425537109375,-4.558945655822754,478332,0.004558946006000042
141.16648025730493,-3.3763688841981994,70,0.0,-3.371801971658896,15501,307.41473388671875,-4.5669121742248535,494282,0.004566912539303303
140.10267590475024,-4.845727978034379,72,0.0,-4.841162388904454,16001,307.56231689453125,-4.56558895111084,510232,0.004565589129924774
140.5670256776036,-4.398253019450081,75,0.0,-4.393686287587357,16501,307.64886474609375,-4.5667314529418945,526157,0.004566731862723827
147.99052396356325,-4.963789733494364,77,0.0,-4.959227422154241,17001,307.6712951660156,-4.562311172485352,542107,0.004562311340123415
137.65222396827699,-3.894664508036774,79,0.0,-3.8900953598576304,17501,307.78094482421875,-4.569148063659668,558057,0.004569148179143667
154.77633190209198,-4.553318614229377,81,0.0,-4.548744780100699,18001,307.9369812011719,-4.57383394241333,574007,0.004573834128677845
143.08304939383828,-4.839228757919265,84,0.0,-4.834661102184548,18501,307.9986572265625,-4.567655563354492,589932,0.004567655734717846
150.46584270708607,-4.8965960795867165,86,0.0,-4.892040512419017,19001,308.00244140625,-4.555566787719727,605882,0.004555567167699337
140.7482674351794,-3.972887171831075,88,0.0,-3.9683256251067855,19501,308.0360412597656,-4.561546325683594,621832,0.004561546724289656
137.03899232792278,-4.32765856635242,90,0.0,-4.3230900868628845,20001,308.1288146972656,-4.568479061126709,637782,0.004568479489535093
157.3353719415861,-4.872657425578745,93,0.0,-4.8680858564265685,20501,308.16949462890625,-4.571568965911865,653707,0.00457156915217638
135.85820276588964,-4.405901923334787,95,0.0,-4.401342588501612,21001,308.05645751953125,-4.559334754943848,669657,0.004559334833174944
134.8130378803381,-4.8102276388864755,97,0.0,-4.805666067482138,21501,308.3221130371094,-4.56157112121582,685607,0.004561571404337883
133.8299928057713,-4.8563254069403925,0,0.0,-4.851775053782127,1,308.36474609375,-4.550353050231934,32,0.004550353158265352
145.62261452207528,-4.4481966933982475,2,0.0,-4.443628508206646,501,308.4857177734375,-4.568184852600098,15982,0.004568185191601515
143.40123226746093,-4.465843938312331,4,0.0,-4.461283159929166,1001,308.46075439453125,-4.5607781410217285,31932,0.004560778383165598
141.37021196781444,-4.851142855809406,6,0.0,-4.846581602451727,1501,308.46502685546875,-4.561253070831299,47882,0.004561253357678652
131.80174687567194,-4.282088143095896,9,0.0,-4.2775117082489285,2001,308.6705322265625,-4.57643461227417,63807,0.004576434846967459
140.98404768125954,-4.486701590138933,11,0.0,-4.482151413000635,2501,308.64599609375,-4.550177097320557,79757,0.00455017713829875
135.03016024369447,-4.320382396928959,13,0.0,-4.315818056702607,3001,308.69287109375,-4.564340114593506,95707,0.004564340226352215
146.85049545607401,-4.962801856844589,15,0.0,-4.958239176235065,3501,308.92108154296875,-4.562680244445801,111657,0.00456268060952425
145.54588004450562,-4.488854336379662,18,0.0,-4.484291263217672,4001,308.9347229003906,-4.56307315826416,127582,0.0045630731619894505
141.8525598663926,-4.446206765035903,20,0.0,-4.441643347284561,4501,309.1138916015625,-4.563417434692383,143532,0.004563417751342058
134.05267893037546,-4.30319648999839,22,0.0,-4.298620709871193,5001,309.1701965332031,-4.575779914855957,159482,0.004575780127197504
133.75719334482164,-4.310367263779178,25,0.0,-4.30580034937723,5501,309.1866455078125,-4.566914081573486,175407,0.004566914401948452
149.60348960456497,-4.94076134602156,27,0.0,-4.936195336865154,6001,309.3310546875,-4.566009044647217,191357,0.004566009156405926
136.55273331738454,-4.404727808585914,29,0.0,-4.400167684456857,6501,309.3738098144531,-4.560123920440674,207307,0.0045601241290569305
132.65163813447734,-4.354182213037085,31,0.0,-4.349616275126856,7001,309.404541015625,-4.565937519073486,223257,0.004565937910228968
145.43527361090932,-4.951685296974087,34,0.0,-4.947111053063477,7501,309.53228759765625,-4.574243545532227,239182,0.004574243910610676
141.06739921663655,-4.0216388091202795,36,0.0,-4.017067820182067,8001,309.68975830078125,-4.570988655090332,255132,0.004570988938212395
134.17485774202245,-4.2596703281581085,38,0.0,-4.255093277706919,8501,309.745361328125,-4.57705020904541,271082,0.0045770504511892796
136.219373060411,-4.236108445877983,40,0.0,-4.231543708442553,9001,309.7484130859375,-4.564737319946289,287032,0.004564737435430288
139.70809831298772,-4.429567825058348,43,0.0,-4.42499431270162,9501,309.8416748046875,-4.573512077331543,302957,0.004573512356728315
141.4422969789406,-4.911673535220486,45,0.0,-4.9071075931193056,10001,309.91119384765625,-4.56594181060791,318907,0.0045659421011805534
137.81971347456061,-4.305570851894541,47,0.0,-4.301009766174926,10501,309.9656066894531,-4.5610857009887695,334857,0.004561085719615221
148.92394271326063,-4.961082588206307,50,0.0,-4.956534185237513,11001,310.02960205078125,-4.548402786254883,350782,0.0045484029687941074
138.15078485414153,-3.8588182649125957,52,0.0,-3.854264656316271,11501,310.1043395996094,-4.553608417510986,366732,0.004553608596324921
136.19998434229575,-4.865012822597219,54,0.0,-4.860459812375648,12001,310.1507568359375,-4.553009986877441,382682,0.00455301022157073
135.47497959399243,-4.331010681487103,56,0.0,-4.326443576164027,12501,310.364990234375,-4.567105293273926,398632,0.004567105323076248
152.53621781151287,-4.520473894447825,59,0.0,-4.515910802193723,13001,310.4245300292969,-4.563092231750488,414557,0.00456309225410223
152.69074704331345,-4.956338885021582,61,0.0,-4.951783209354803,13501,310.4252014160156,-4.555675506591797,430507,0.00455567566677928
133.0848255250496,-4.806997629910352,63,0.0,-4.80244048461655,14001,310.4958190917969,-4.557145118713379,446457,0.004557145293802023
136.69543236026024,-4.900777555895298,65,0.0,-4.896208977219909,14501,310.4993896484375,-4.568578243255615,462407,0.00456857867538929
146.20509970099306,-4.4634105463154174,68,0.0,-4.458846322038726,15001,310.58502197265625,-4.5642242431640625,478332,0.004564224276691675
163.2698512200846,-4.921619187663445,70,0.0,-4.917044269475291,15501,310.7020263671875,-4.574917793273926,494282,0.004574918188154697
140.55436472786548,-4.426553706485476,72,0.0,-4.4219970180053965,16001,310.74493408203125,-4.55668830871582,510232,0.004556688480079174
125.40570208652375,-4.176881024896339,75,0.0,-4.172326125952587,16501,310.7875671386719,-4.554898738861084,526157,0.00455489894375205
145.60373601773014,-4.391395429073004,77,0.0,-4.386829156352309,17001,310.92047119140625,-4.566272735595703,542107,0.004566272720694542
145.61561124894337,-4.386029282336256,79,0.0,-4.381454901055566,17501,310.9740905761719,-4.574380874633789,558057,0.004574381280690432
136.5119121835838,-4.84854474736251,81,0.0,-4.843983982949183,18001,310.93914794921875,-4.560764312744141,574007,0.004560764413326979
154.12720747079283,-4.957761121454511,84,0.0,-4.953184094752047,18501,311.0191345214844,-4.5770263671875,589932,0.004577026702463627
141.26791269458522,-4.4621023189356555,86,0.0,-4.457537590813451,19001,311.2140808105469,-4.564727783203125,605882,0.004564728122204542
151.13223029098435,-4.467224491979356,88,0.0,-4.462654408286686,19501,311.165283203125,-4.5700836181640625,621832,0.0045700836926698685
148.56626661812265,-4.05383451115009,90,0.0,-4.049276306942521,20001,311.2908935546875,-4.558204174041748,637782,0.004558204207569361
135.53152324068566,-4.715298356831252,93,0.0,-4.710739711176783,20501,311.36273193359375,-4.558645248413086,653707,0.0045586456544697285
149.2825710377274,-4.513526245102337,95,0.0,-4.508969371754727,21001,311.47607421875,-4.556873321533203,669657,0.004556873347610235
140.44404810040714,-3.4272404874469853,97,0.0,-3.4226599454674638,21501,311.60406494140625,-4.580541610717773,685607,0.004580541979521513
147.5777711064792,-4.972104726476333,0,0.0,-4.967546531116328,1,311.58319091796875,-4.558195114135742,32,0.004558195360004902
140.66504150782714,-4.8927604625975905,2,0.0,-4.888205975298416,501,311.5797119140625,-4.554487228393555,15982,0.00455448729917407
140.52883788855414,-3.7252117096648174,4,0.0,-3.7206455510311383,1001,311.67669677734375,-4.566158294677734,31932,0.0045661586336791515
138.3801926461479,-4.47080599598507,6,0.0,-4.466235494128564,1501,311.8195495605469,-4.570501804351807,47882,0.004570501856505871
150.75060257188431,-4.510941223229863,9,0.0,-4.50638082203234,2001,311.7989196777344,-4.56040096282959,63807,0.004560401197522879
142.7006303514156,-4.860444038586418,11,0.0,-4.855879476705293,2501,311.89398193359375,-4.56456184387207,79757,0.004564561881124973
135.97349470607415,-4.400701869501601,13,0.0,-4.396129504534285,3001,312.0309753417969,-4.572364807128906,95707,0.004572364967316389
143.05307750131652,-4.721285281415478,15,0.0,-4.716715709484563,3501,312.0439758300781,-4.569571495056152,111657,0.004569571930915117
143.25055544395104,-4.4653848163497205,18,0.0,-4.460816296347653,4001,312.198974609375,-4.568519592285156,127582,0.004568520002067089
144.57411397636557,-4.417512373300946,20,0.0,-4.412953973049975,4501,312.31390380859375,-4.5584001541137695,143532,0.004558400250971317
153.88855237932702,-4.472511275017297,22,0.0,-4.467960496244615,5001,312.2855529785156,-4.550778388977051,159482,0.0045507787726819515
153.11656402234303,-4.507637349086715,25,0.0,-4.50307881006868,5501,312.3899230957031,-4.558538913726807,175407,0.004558539018034935
145.60388356583604,-4.819833308082816,27,0.0,-4.815269154120979,6001,312.6395263671875,-4.564153671264648,191357,0.004564153961837292
144.32985798159473,-4.954139561104382,29,0.0,-4.9495791780676495,6501,312.6844482421875,-4.560382843017578,207307,0.004560383036732674
143.1600955701171,-4.328577539829412,31,0.0,-4.3240246087702605,7001,312.6727294921875,-4.55293083190918,223257,0.004552931059151888
154.02901573561203,-5.003041460620867,34,0.0,-4.998485150257753,7501,313.08343505859375,-4.556310176849365,239182,0.00455631036311388
141.42718681010223,-4.835777721977355,36,0.0,-4.831212256713332,8001,313.1479187011719,-4.565464973449707,255132,0.00456546526402235
154.05510250891228,-4.481844199046739,38,0.0,-4.477288733858861,8501,313.04180908203125,-4.555464744567871,271082,0.004555465187877417
140.91971527925398,-4.740791849034735,40,0.0,-4.736248613043585,9001,313.10205078125,-4.543235778808594,287032,0.004543235991150141
143.08093073280872,-4.940356538431239,43,0.0,-4.935792316948515,9501,313.2732849121094,-4.564221382141113,302957,0.004564221482723951
138.95170099021163,-4.91461372447914,45,0.0,-4.910050707196505,10001,313.28717041015625,-4.563016891479492,318907,0.0045630172826349735
164.10218379239717,-4.826462812946736,47,0.0,-4.821900857837497,10501,313.35693359375,-4.561954975128174,334857,0.004561955109238625
142.57692976583485,-4.903824475686358,50,0.0,-4.899266001395242,11001,313.3492126464844,-4.558474063873291,350782,0.004558474291115999
141.13246700090556,-4.440435969244893,52,0.0,-4.435878217194434,11501,313.4449462890625,-4.557751655578613,366732,0.004557752050459385
159.51729821021283,-4.933203722503381,54,0.0,-4.92864363283326,12001,313.537109375,-4.560089588165283,382682,0.00456008967012167
163.1680272916607,-4.5540096165849455,56,0.0,-4.549441009038556,12501,313.7093505859375,-4.568607330322266,398632,0.004568607546389103
109.17919583610492,-3.9578130712015707,59,0.0,-3.9532646337738413,13001,313.7328796386719,-4.548437118530273,414557,0.004548437427729368
142.37836723101998,-4.673324786345535,61,0.0,-4.6687551240763305,13501,313.912109375,-4.569662094116211,430507,0.004569662269204855
147.8131371890379,-4.950475556439542,63,0.0,-4.94590749744215,14001,313.92706298828125,-4.568058967590332,446457,0.004568058997392654
129.0027871431388,-4.640406767450147,65,0.0,-4.6358497339150535,14501,313.8166198730469,-4.557033538818359,462407,0.004557033535093069
129.63938810623452,-4.386134525402071,68,0.0,-4.381571651543113,15001,313.84686279296875,-4.562873840332031,478332,0.004562873858958483
136.08549743421736,-4.854375123362849,70,0.0,-4.84982420815141,15501,313.842529296875,-4.550914764404297,494282,0.004550915211439133
144.1968103666573,-4.948936607457052,72,0.0,-4.944377604640375,16001,313.9448547363281,-4.55900239944458,510232,0.0045590028166770935
151.69266400878308,-4.877960741818331,75,0.0,-4.873397543859117,16501,314.1474609375,-4.563197612762451,526157,0.004563197959214449
142.17897295337644,-4.9195720710329525,77,0.0,-4.915008532209676,17001,314.16937255859375,-4.563538551330566,542107,0.004563538823276758
138.72769661526928,-4.408591092630283,79,0.0,-4.404022674142377,17501,314.2913818359375,-4.568418502807617,558057,0.004568418487906456
136.67784301472187,-4.4190722390108865,81,0.0,-4.414509848508344,18001,314.2990417480469,-4.562390327453613,574007,0.004562390502542257
152.0685265501916,-4.988924523755882,84,0.0,-4.984356753468488,18501,314.3389587402344,-4.567770004272461,589932,0.004567770287394524
130.02910414021892,-4.350659098808327,86,0.0,-4.34610240380899,19001,314.4212951660156,-4.556694984436035,605882,0.004556694999337196
155.18526875568458,-4.87828897182545,88,0.0,-4.873723277921735,19501,314.5671691894531,-4.5656938552856445,621832,0.004565693903714418
162.37600443212148,-5.022013382652063,90,0.0,-5.017434715890546,20001,314.61572265625,-4.578666687011719,637782,0.004578666761517525
137.1622941457923,-4.202254357287101,93,0.0,-4.197689589118026,20501,314.7628173828125,-4.564767837524414,653707,0.004564768169075251
149.5459364459871,-4.438465081579082,95,0.0,-4.433903367216729,21001,314.8034973144531,-4.561714172363281,669657,0.0045617143623530865
147.4588688800502,-4.867016800332834,97,0.0,-4.862453944169005,21501,314.902099609375,-4.5628557205200195,685607,0.004562856163829565
142.91767515496474,-4.919919526654688,0,0.0,-4.915343560262976,1,314.9790344238281,-4.5759663581848145,32,0.004575966391712427
129.70159620526124,-4.145825285600633,2,0.0,-4.14125743987611,501,314.9778137207031,-4.567845344543457,15982,0.0045678457245230675
141.17316008934822,-4.834116618612226,4,0.0,-4.829564248209264,1001,315.385498046875,-4.552370071411133,31932,0.004552370402961969
138.95322877432938,-4.909529615765685,6,0.0,-4.904971560104066,1501,315.41802978515625,-4.558055400848389,47882,0.0045580556616187096
145.2725487085672,-4.874507067994681,9,0.0,-4.8699473345554445,2001,315.5567321777344,-4.5597333908081055,63807,0.004559733439236879
128.61279005844665,-3.388219489311677,11,0.0,-3.3836646956073757,2501,315.49609375,-4.554793357849121,79757,0.004554793704301119
141.90699702607532,-4.732032091824557,13,0.0,-4.727481429001536,3001,315.4337463378906,-4.550662517547607,95707,0.004550662823021412
143.60649909297888,-4.45349303296058,15,0.0,-4.448922060786174,3501,315.6382141113281,-4.570971965789795,111657,0.004570972174406052
147.1826167169523,-4.789683754753566,18,0.0,-4.7851168329010365,4001,315.7007751464844,-4.566921710968018,127582,0.004566921852529049
148.60170528004383,-4.8560064558967335,20,0.0,-4.851437297938703,4501,315.7148132324219,-4.569157600402832,143532,0.004569157958030701
131.82212269515117,-4.346934727238317,22,0.0,-4.342363493362267,5001,315.8311767578125,-4.571233749389648,159482,0.004571233876049519
126.03438356632586,-4.743541764797778,25,0.0,-4.738995498748631,5501,315.8112487792969,-4.546265602111816,175407,0.004546266049146652
141.7763068860489,-4.922016750493498,27,0.0,-4.917460146298112,6001,315.79852294921875,-4.556603908538818,191357,0.004556604195386171
152.005320709069,-4.931278258661695,29,0.0,-4.926718528947748,6501,315.8888244628906,-4.55972957611084,207307,0.004559729713946581
144.43986819437237,-4.4401513593637265,31,0.0,-4.435592522788129,7001,316.232177734375,-4.558836460113525,223257,0.004558836575597525
140.44870389323347,-4.833397796199459,34,0.0,-4.828837655306596,7501,316.2818298339844,-4.560140609741211,239182,0.004560140892863274
135.55461675627143,-4.336617695574108,36,0.0,-4.332063892331365,8001,316.39697265625,-4.553802967071533,255132,0.004553803242743015
147.73124390258482,-4.967403218615132,38,0.0,-4.962844909168112,8501,316.4460754394531,-4.558309078216553,271082,0.004558309447020292
138.6639599335728,-4.796539508332307,40,0.0,-4.791970629771049,9001,316.54473876953125,-4.568878173828125,287032,0.004568878561258316
131.35520045027476,-4.23534750161056,43,0.0,-4.230789169346137,9501,316.50714111328125,-4.5583319664001465,302957,0.00455833226442337
134.23158429059873,-4.4101368641802825,45,0.0,-4.405573163306878,10001,316.58758544921875,-4.5637006759643555,318907,0.004563700873404741
